,Frame,Driver,Speed,Sector,Lap,Time,T_Delta
0,368,HAMILTON,183,Sector 1,Q2,1:04.258,0.029549221317331047
0,369,HAMILTON,183,Sector 1,Q2,1:04.258,0.029549221317331047
0,370,HAMILTON,183,Sector 1,Q2,1:04.258,0.029549221317331047
0,371,HAMILTON,185,Sector 1,Q2,1:04.258,0.029549221317331047
0,372,HAMILTON,185,Sector 1,Q2,1:04.258,0.029549221317331047
0,373,HAMILTON,196,Sector 1,Q2,1:04.258,0.029549221317331047
0,374,HAMILTON,196,Sector 1,Q2,1:04.258,0.029549221317331047
0,375,HAMILTON,196,Sector 1,Q2,1:04.258,0.029549221317331047
0,376,HAMILTON,198,Sector 1,Q2,1:04.258,0.029549221317331047
0,377,HAMILTON,198,Sector 1,Q2,1:04.258,0.029549221317331047
0,378,HAMILTON,200,Sector 1,Q2,1:04.258,0.029549221317331047
0,379,HAMILTON,200,Sector 1,Q2,1:04.258,0.029549221317331047
0,380,HAMILTON,202,Sector 1,Q2,1:04.258,0.029549221317331047
0,381,HAMILTON,203,Sector 1,Q2,1:04.258,0.029549221317331047
0,382,HAMILTON,204,Sector 1,Q2,1:04.258,0.029549221317331047
0,383,HAMILTON,206,Sector 1,Q2,1:04.258,0.029549221317331047
0,384,HAMILTON,206,Sector 1,Q2,1:04.258,0.029549221317331047
0,385,HAMILTON,206,Sector 1,Q2,1:04.258,0.029549221317331047
0,386,HAMILTON,208,Sector 1,Q2,1:04.258,0.029549221317331047
0,387,HAMILTON,210,Sector 1,Q2,1:04.258,0.029549221317331047
0,388,HAMILTON,212,Sector 1,Q2,1:04.258,0.029549221317331047
0,389,HAMILTON,212,Sector 1,Q2,1:04.258,0.029549221317331047
0,390,HAMILTON,214,Sector 1,Q2,1:04.258,0.029549221317331047
0,391,HAMILTON,215,Sector 1,Q2,1:04.258,0.029549221317331047
0,392,HAMILTON,215,Sector 1,Q2,1:04.258,0.029549221317331047
0,393,HAMILTON,215,Sector 1,Q2,1:04.258,0.029549221317331047
0,394,HAMILTON,217,Sector 1,Q2,1:04.258,0.029549221317331047
0,395,HAMILTON,217,Sector 1,Q2,1:04.258,0.029549221317331047
0,396,HAMILTON,219,Sector 1,Q2,1:04.258,0.029549221317331047
0,397,HAMILTON,219,Sector 1,Q2,1:04.258,0.029549221317331047
0,398,HAMILTON,221,Sector 1,Q2,1:04.258,0.029549221317331047
0,399,HAMILTON,221,Sector 1,Q2,1:04.258,0.029549221317331047
0,400,HAMILTON,223,Sector 1,Q2,1:04.258,0.029549221317331047
0,401,HAMILTON,223,Sector 1,Q2,1:04.258,0.029549221317331047
0,402,HAMILTON,223,Sector 1,Q2,1:04.258,0.029549221317331047
0,403,HAMILTON,224,Sector 1,Q2,1:04.258,0.029549221317331047
0,404,HAMILTON,224,Sector 1,Q2,1:04.258,0.029549221317331047
0,405,HAMILTON,226,Sector 1,Q2,1:04.258,0.029549221317331047
0,406,HAMILTON,227,Sector 1,Q2,1:04.258,0.029549221317331047
0,407,HAMILTON,227,Sector 1,Q2,1:04.258,0.029549221317331047
0,408,HAMILTON,229,Sector 1,Q2,1:04.258,0.029549221317331047
0,409,HAMILTON,229,Sector 1,Q2,1:04.258,0.029549221317331047
0,410,HAMILTON,229,Sector 1,Q2,1:04.258,0.029549221317331047
0,411,HAMILTON,232,Sector 1,Q2,1:04.258,0.029549221317331047
0,412,HAMILTON,233,Sector 1,Q2,1:04.258,0.029549221317331047
0,413,HAMILTON,235,Sector 1,Q2,1:04.258,0.029549221317331047
0,414,HAMILTON,236,Sector 1,Q2,1:04.258,0.029549221317331047
0,415,HAMILTON,236,Sector 1,Q2,1:04.258,0.029549221317331047
0,416,HAMILTON,236,Sector 1,Q2,1:04.258,0.029549221317331047
0,417,HAMILTON,238,Sector 1,Q2,1:04.258,0.029549221317331047
0,418,HAMILTON,238,Sector 1,Q2,1:04.258,0.029549221317331047
0,419,HAMILTON,238,Sector 1,Q2,1:04.258,0.029549221317331047
0,420,HAMILTON,238,Sector 1,Q2,1:04.258,0.029549221317331047
0,421,HAMILTON,240,Sector 1,Q2,1:04.258,0.029549221317331047
0,422,HAMILTON,241,Sector 1,Q2,1:04.258,0.029549221317331047
0,423,HAMILTON,242,Sector 1,Q2,1:04.258,0.029549221317331047
0,424,HAMILTON,242,Sector 1,Q2,1:04.258,0.029549221317331047
0,425,HAMILTON,244,Sector 1,Q2,1:04.258,0.029549221317331047
0,426,HAMILTON,245,Sector 1,Q2,1:04.258,0.029549221317331047
0,427,HAMILTON,245,Sector 1,Q2,1:04.258,0.029549221317331047
0,428,HAMILTON,245,Sector 1,Q2,1:04.258,0.029549221317331047
0,429,HAMILTON,247,Sector 1,Q2,1:04.258,0.029549221317331047
0,430,HAMILTON,247,Sector 1,Q2,1:04.258,0.029549221317331047
0,431,HAMILTON,251,Sector 1,Q2,1:04.258,0.029549221317331047
0,432,HAMILTON,251,Sector 1,Q2,1:04.258,0.029549221317331047
0,433,HAMILTON,252,Sector 1,Q2,1:04.258,0.029549221317331047
0,434,HAMILTON,252,Sector 1,Q2,1:04.258,0.029549221317331047
0,435,HAMILTON,253,Sector 1,Q2,1:04.258,0.029549221317331047
0,436,HAMILTON,254,Sector 1,Q2,1:04.258,0.029549221317331047
0,437,HAMILTON,254,Sector 1,Q2,1:04.258,0.029549221317331047
0,438,HAMILTON,255,Sector 1,Q2,1:04.258,0.029549221317331047
0,439,HAMILTON,255,Sector 1,Q2,1:04.258,0.029549221317331047
0,440,HAMILTON,256,Sector 1,Q2,1:04.258,0.029549221317331047
0,441,HAMILTON,256,Sector 1,Q2,1:04.258,0.029549221317331047
0,442,HAMILTON,257,Sector 1,Q2,1:04.258,0.029549221317331047
0,443,HAMILTON,257,Sector 1,Q2,1:04.258,0.029549221317331047
0,444,HAMILTON,258,Sector 1,Q2,1:04.258,0.029549221317331047
0,445,HAMILTON,259,Sector 1,Q2,1:04.258,0.029549221317331047
0,446,HAMILTON,260,Sector 1,Q2,1:04.258,0.029549221317331047
0,447,HAMILTON,260,Sector 1,Q2,1:04.258,0.029549221317331047
0,448,HAMILTON,261,Sector 1,Q2,1:04.258,0.029549221317331047
0,449,HAMILTON,261,Sector 1,Q2,1:04.258,0.029549221317331047
0,450,HAMILTON,262,Sector 1,Q2,1:04.258,0.029549221317331047
0,451,HAMILTON,262,Sector 1,Q2,1:04.258,0.029549221317331047
0,452,HAMILTON,264,Sector 1,Q2,1:04.258,0.029549221317331047
0,453,HAMILTON,264,Sector 1,Q2,1:04.258,0.029549221317331047
0,454,HAMILTON,265,Sector 1,Q2,1:04.258,0.029549221317331047
0,455,HAMILTON,265,Sector 1,Q2,1:04.258,0.029549221317331047
0,456,HAMILTON,266,Sector 1,Q2,1:04.258,0.029549221317331047
0,457,HAMILTON,266,Sector 1,Q2,1:04.258,0.029549221317331047
0,458,HAMILTON,266,Sector 1,Q2,1:04.258,0.029549221317331047
0,459,HAMILTON,267,Sector 1,Q2,1:04.258,0.029549221317331047
0,460,HAMILTON,268,Sector 1,Q2,1:04.258,0.029549221317331047
0,461,HAMILTON,269,Sector 1,Q2,1:04.258,0.029549221317331047
0,462,HAMILTON,269,Sector 1,Q2,1:04.258,0.029549221317331047
0,463,HAMILTON,269,Sector 1,Q2,1:04.258,0.029549221317331047
0,464,HAMILTON,269,Sector 1,Q2,1:04.258,0.029549221317331047
0,465,HAMILTON,271,Sector 1,Q2,1:04.258,0.029549221317331047
0,466,HAMILTON,272,Sector 1,Q2,1:04.258,0.029549221317331047
0,467,HAMILTON,272,Sector 1,Q2,1:04.258,0.029549221317331047
0,468,HAMILTON,272,Sector 1,Q2,1:04.258,0.029549221317331047
0,469,HAMILTON,274,Sector 1,Q2,1:04.258,0.029549221317331047
0,470,HAMILTON,274,Sector 1,Q2,1:04.258,0.029549221317331047
0,471,HAMILTON,274,Sector 1,Q2,1:04.258,0.029549221317331047
0,472,HAMILTON,275,Sector 1,Q2,1:04.258,0.029549221317331047
0,473,HAMILTON,275,Sector 1,Q2,1:04.258,0.029549221317331047
0,474,HAMILTON,275,Sector 1,Q2,1:04.258,0.029549221317331047
0,475,HAMILTON,276,Sector 1,Q2,1:04.258,0.029549221317331047
0,476,HAMILTON,276,Sector 1,Q2,1:04.258,0.029549221317331047
0,477,HAMILTON,276,Sector 1,Q2,1:04.258,0.029549221317331047
0,478,HAMILTON,276,Sector 1,Q2,1:04.258,0.029549221317331047
0,479,HAMILTON,276,Sector 1,Q2,1:04.258,0.029549221317331047
0,480,HAMILTON,277,Sector 1,Q2,1:04.258,0.029549221317331047
0,481,HAMILTON,277,Sector 1,Q2,1:04.258,0.029549221317331047
0,482,HAMILTON,278,Sector 1,Q2,1:04.258,0.029549221317331047
0,483,HAMILTON,278,Sector 1,Q2,1:04.258,0.029549221317331047
