Unnamed: 0,Frame,Driver,Speed,Sector,Lap,Lap Time,T_Delta
238,293,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
239,294,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
240,295,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
241,296,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
242,297,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
243,298,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
244,299,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
245,300,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
246,301,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
247,302,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
248,303,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
249,304,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
250,305,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
251,306,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
252,307,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
253,308,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
254,309,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
255,310,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
256,311,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
257,312,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
258,313,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
259,314,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
260,315,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
261,316,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
262,317,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
263,318,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
264,319,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
265,320,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
266,321,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
267,322,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
268,323,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
269,324,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
270,325,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
271,326,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
272,327,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
273,328,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
274,329,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
275,330,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
276,331,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
277,332,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
278,333,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
279,334,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
280,335,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
281,336,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
282,337,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
283,338,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
284,339,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
285,340,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
286,341,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
287,342,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
288,343,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
289,344,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
290,345,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
291,346,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
292,347,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
293,348,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
294,349,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
295,350,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
296,351,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
297,352,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
298,353,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
299,354,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
300,355,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
301,356,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
302,357,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
303,358,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
304,359,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
305,360,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
306,361,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
307,362,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
308,363,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
309,364,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
310,365,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
311,366,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
312,367,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
313,368,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
314,369,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
315,370,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
316,371,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
317,372,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
318,373,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
319,374,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
320,375,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
321,376,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
322,377,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
323,378,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
324,379,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
325,380,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
326,381,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
327,382,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
328,383,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
329,384,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
330,385,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
331,386,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
332,387,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
333,388,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
334,389,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
335,390,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
